SS,SE,ES,EE,S,E,AGR,NAGR,SM,Time,Search,Explore,Obey,Ignore
7324,5298,0,5306,12622,5306,12630,5298,17928,6.72215973003375,0.704038375725123,0.295961624274877,0.704484605087015,0.295515394912985
7332,5298,0,5306,12630,5306,12638,5298,17936,6.72515935508062,0.704170383586084,0.295829616413916,0.704616413916146,0.295383586083854
7340,5298,0,5306,12638,5306,12646,5298,17944,6.72815898012748,0.704302273740526,0.295697726259474,0.704748105216228,0.295251894783772
7348,5298,0,5306,12646,5306,12654,5298,17952,6.73115860517435,0.704434046345811,0.295565953654189,0.704879679144385,0.295120320855615
7356,5298,0,5306,12654,5306,12662,5298,17960,6.73415823022122,0.70456570155902,0.29543429844098,0.705011135857461,0.294988864142539
7364,5298,0,5306,12662,5306,12670,5298,17968,6.73715785526809,0.704697239536955,0.295302760463045,0.705142475512021,0.294857524487979
7372,5298,0,5306,12670,5306,12678,5298,17976,6.74015748031496,0.704828660436137,0.295171339563863,0.705273698264352,0.294726301735648
7380,5298,0,5306,12678,5306,12686,5298,17984,6.74315710536183,0.704959964412811,0.295040035587189,0.705404804270463,0.294595195729537
7388,5298,0,5306,12686,5306,12694,5298,17992,6.7461567304087,0.705091151622944,0.294908848377056,0.705535793686083,0.294464206313917
7396,5298,0,5306,12694,5306,12702,5298,18000,6.74915635545557,0.705222222222222,0.294777777777778,0.705666666666667,0.294333333333333
7404,5298,0,5306,12702,5306,12710,5298,18008,6.75215598050244,0.70535317636606,0.29464682363394,0.705797423367392,0.294202576632608
7412,5298,0,5306,12710,5306,12718,5298,18016,6.75515560554931,0.705484014209592,0.294515985790409,0.705928063943162,0.294071936056838
7414,5299,0,5311,12713,5311,12725,5299,18024,6.75815523059618,0.705337328007102,0.294662671992898,0.706003106968486,0.293996893031514
7414,5301,0,5317,12715,5317,12731,5301,18032,6.76115485564304,0.705135314995563,0.294864685004437,0.706022626441881,0.293977373558119
7414,5303,0,5323,12717,5323,12737,5303,18040,6.76415448068991,0.704933481152993,0.295066518847007,0.706042128603104,0.293957871396896
7414,5305,0,5329,12719,5329,12743,5305,18048,6.76715410573678,0.704731826241135,0.295268173758865,0.706061613475177,0.293938386524823
